lread,lwrite,scall,sread,swrite,fork,exec,rchar,wchar,pgout,ppgout,pgfree,pgscan,atch,pgin,ppgin,pflt,vflt,runqsz,freemem,freeswap,usr
5.0,1.0,7488.0,364.0,278.0,2.2,4.2,380096.0,236477.0,5.6,17.6,28.0,44.8,7.4,9.0,13.4,172.8,326.4,1.0,218.0,1003992.0,74.0
24.0,22.0,3477.0,124.0,143.0,1.8,2.4,69066.0,185585.0,1.4,1.6,1.6,0.0,0.6,1.8,2.0,105.2,197.2,1.0,325.0,989464.0,85.0
7.0,0.0,2428.0,211.0,144.0,1.8,1.4,151817.0,186467.0,0.0,0.0,0.0,0.0,0.0,12.2,16.2,78.4,163.0,2.4,568.0,1081509.0,87.0
1.0,0.0,749.0,81.0,138.0,0.6,0.6,289878.0,27455.0,0.0,0.0,0.0,0.0,0.0,18.6,18.6,50.4,106.8,3.2,1084.0,1716637.0,95.0
17.0,9.0,2596.0,188.0,134.0,1.0,0.8,464824.0,158736.0,3.4,16.0,45.4,113.0,1.2,7.2,11.0,62.0,157.0,1.5,399.0,1049707.0,87.0
16.0,14.0,2131.0,116.0,84.0,0.8,1.2,26886.0,41641.0,0.0,0.0,0.0,0.0,0.2,18.0,18.2,140.6,132.6,3.0,793.0,990656.0,90.0
8.0,0.0,2418.0,364.0,325.0,7.0,2.0,197265.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.4,498.4,2.2,2103.0,1768178.0,74.0
2.0,1.0,1373.0,91.0,77.0,0.2,0.2,184464.0,37232.0,0.0,0.0,0.0,0.0,1.0,0.2,0.2,15.6,17.0,2.6,1157.0,1718800.0,93.0
32.0,23.0,3136.0,277.0,237.0,7.8,3.8,198001.0,33552.0,10.4,41.2,86.4,170.6,4.0,1.8,6.4,340.6,595.2,1.0,164.0,1075589.0,78.0
10.0,0.0,1115.0,103.0,90.0,2.2,5.39,48365.0,26347.0,6.19,22.55,71.26,205.39,0.0,75.85,75.85,102.0,255.89,4.2,132.0,1087315.0,87.0
19.0,2.0,2224.0,268.0,239.0,4.8,2.2,174928.0,82819.0,3.0,16.4,38.4,60.2,1.0,13.8,14.6,297.0,433.0,2.6,172.0,1522099.0,84.0
22.0,13.0,2209.0,132.0,56.0,8.18,20.56,152594.0,18607.0,0.0,0.0,0.0,0.0,0.0,6.99,8.78,355.49,566.87,1.0,744.0,1098283.0,76.0
2.0,0.0,447.0,53.0,38.0,2.2,2.8,105707.0,29023.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,188.4,165.2,1.0,2693.0,1797126.0,86.0
3.0,0.0,4115.0,247.0,134.0,1.2,4.0,199866.0,106274.0,0.0,0.0,0.0,0.0,0.0,2.6,3.6,68.4,113.8,2.6,3433.0,1428013.0,87.0
4.0,0.0,539.0,63.0,44.0,2.6,2.6,189971.0,37803.0,6.8,6.8,6.8,0.0,0.0,2.6,3.8,215.8,216.6,1.6,224.0,1815128.0,83.0
47.0,1.0,3817.0,210.0,151.0,12.0,34.8,229231.0,34353.0,5.2,26.0,63.0,128.8,0.6,17.2,20.6,467.6,823.8,2.6,162.0,1095566.0,58.0
10.0,6.0,4048.0,316.0,210.0,0.4,0.4,346276.0,341507.0,0.0,0.0,0.0,0.0,0.0,5.0,9.6,30.0,27.6,4.0,420.0,1549619.0,90.0
3.0,2.0,3833.0,575.0,489.0,0.8,2.2,43967.0,39891.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,119.8,57.6,2.2,1505.0,1725224.0,86.0
10.0,4.0,3000.0,259.0,168.0,1.0,5.8,1447130.0,1280788.0,0.0,0.0,0.0,0.0,0.0,2.8,4.4,71.6,80.6,543.0,87.0,11.0,0.0
7.0,3.0,1360.0,115.0,99.0,2.4,3.4,80145.0,22427.0,0.0,0.0,0.0,0.0,0.0,2.4,3.4,128.8,161.0,1.8,495.0,1046338.0,91.0
3.0,2.0,4156.0,448.0,230.0,1.0,2.0,275661.0,116795.0,15.17,48.5,86.83,203.79,4.39,20.36,27.54,82.24,236.73,1.0,158.0,1121726.0,78.0
6.0,3.0,1698.0,120.0,71.0,0.4,0.4,43357.0,36278.0,0.0,0.0,0.0,0.0,0.0,3.8,7.2,30.2,46.2,2.4,1703.0,1546931.0,94.0
2.0,1.0,3081.0,289.0,191.0,0.8,2.2,151942.0,26417.0,2.8,10.6,15.0,68.0,0.8,8.6,15.2,64.6,105.2,1.0,155.0,1137291.0,87.0
25.0,35.0,1361.0,142.0,109.0,1.2,0.8,83578.0,18388.0,1.2,1.2,1.2,0.0,0.6,4.58,5.18,87.25,112.95,1.0,233.0,1113963.0,90.0
2.0,1.0,1429.0,123.0,63.0,0.2,0.2,154718.0,45755.0,2.6,14.2,30.8,134.2,0.2,65.0,76.6,17.4,35.8,1.0,171.0,1056115.0,88.0
235.0,253.0,2173.0,406.0,183.0,1.2,0.4,1050030.0,39200.0,6.6,7.8,13.2,12.4,1.0,14.4,15.0,64.2,132.6,2.0,143.0,975350.0,88.0
4.0,1.0,5370.0,251.0,150.0,2.4,4.0,183113.0,60491.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,200.2,273.2,2.8,1386.0,1390003.0,85.0
105.0,96.0,4309.0,386.0,272.0,6.0,5.2,305737.0,110175.0,8.8,52.4,90.8,177.4,1.4,4.2,15.0,269.2,490.0,1.2,183.0,1083451.0,77.0
12.0,11.0,4904.0,189.0,184.0,1.0,2.4,475481.0,69264.0,7.78,54.29,132.73,316.57,0.0,64.87,115.77,57.88,125.35,1.3,120.0,1009396.0,81.0
7.0,3.0,2304.0,99.0,69.0,0.6,0.6,146483.0,27071.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6,57.6,52.2,2.2,6239.0,1721694.0,92.0
29.0,39.0,452.0,62.0,44.0,1.8,1.8,66490.0,41917.0,0.0,0.0,0.0,0.0,0.0,3.4,3.4,171.6,145.0,1.8,399.0,1801952.0,84.0
9.0,2.0,2171.0,220.0,134.0,6.81,19.64,40442.0,53040.0,2.4,2.4,3.81,10.42,1.0,10.82,14.83,244.29,443.89,1.8,180.0,1105772.0,76.0
47.0,65.0,1732.0,224.0,248.0,1.8,2.2,114823.0,411178.0,0.0,0.0,0.0,0.0,0.0,12.0,13.6,124.0,209.8,2.2,980.0,1383302.0,84.0
39.0,55.0,478.0,79.0,65.0,0.8,0.8,18849.0,12080.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,66.47,64.67,2.6,807.0,1750812.0,88.0
17.0,6.0,2263.0,223.0,144.0,0.6,0.6,21673.0,83921.0,1.0,1.8,1.8,0.0,0.8,14.6,22.4,56.6,121.6,1.0,391.0,1094760.0,87.0
2.0,1.0,453.0,79.0,66.0,0.6,0.6,124108.0,134813.0,0.0,0.0,0.0,0.0,1.8,1.4,1.4,27.54,40.32,3.4,461.0,1709276.0,94.0
2.0,1.0,3996.0,323.0,133.0,0.4,0.8,1352240.0,156247.0,0.0,0.0,0.0,0.0,0.2,5.6,6.6,41.4,108.0,1.7,392.0,985278.0,85.0
4.0,0.0,2886.0,173.0,130.0,0.8,0.8,177255.0,315932.0,1.0,1.2,1.2,0.0,2.6,0.6,0.6,67.2,102.8,2.2,320.0,1520312.0,93.0
6.0,1.0,3382.0,153.0,140.0,0.8,2.2,69020.0,50599.0,0.0,0.0,0.0,0.0,0.2,5.4,5.4,81.0,142.8,3.8,2853.0,1533090.0,90.0
48.0,68.0,3283.0,134.0,125.0,0.4,0.4,33832.0,23626.0,4.2,9.0,9.0,0.0,0.6,1.8,2.2,36.4,56.2,1.0,461.0,1129531.0,89.0
8.0,8.0,396.0,71.0,55.0,0.4,0.2,173114.0,8007.0,1.0,1.0,1.0,0.0,2.8,0.0,0.0,24.2,31.6,2.0,187.0,1715517.0,97.0
3.0,1.0,1067.0,157.0,28.0,1.8,1.8,464877.0,6537.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2,125.75,190.42,2.0,517.0,1728779.0,92.0
62.0,62.0,2510.0,180.0,145.0,0.6,0.2,51069.0,89375.0,0.0,0.0,0.0,0.0,0.0,2.2,3.01,26.25,51.1,2.0,364.0,991380.0,93.0
31.0,13.0,3597.0,687.0,374.0,0.8,1.2,171212.0,118051.0,0.0,0.0,0.0,0.0,0.0,6.99,13.17,106.19,100.4,4.6,432.0,1535051.0,84.0
2.0,0.0,975.0,111.0,56.0,2.4,2.4,54087.0,18420.0,0.2,0.2,0.2,0.0,2.2,0.0,0.0,93.01,155.09,1.8,276.0,1749632.0,94.0
13.0,6.0,2845.0,225.0,119.0,5.0,6.6,343010.0,48285.0,0.0,0.0,0.0,0.0,2.0,4.8,8.0,226.2,391.8,2.2,526.0,1007958.0,76.0
3.0,3.0,2070.0,176.0,118.0,0.6,1.0,19761.0,26919.0,0.0,0.0,0.0,0.0,0.0,2.79,2.99,56.69,96.21,2.3,499.0,1119318.0,91.0
13.0,7.0,3758.0,230.0,159.0,2.99,3.59,433969.0,76306.0,0.4,0.6,0.4,0.0,0.6,53.49,79.24,182.83,364.67,1.0,527.0,996667.0,76.0
2.0,0.0,1096.0,100.0,58.0,2.6,3.8,351754.0,64445.0,4.0,4.0,4.0,0.0,0.4,0.6,1.0,187.6,218.6,1.4,230.0,1806363.0,82.0
4.0,2.0,1589.0,165.0,108.0,1.2,1.8,34616.0,55818.0,0.0,0.0,0.0,0.0,0.0,1.2,1.4,132.8,118.0,2.6,879.0,1540005.0,93.0
3.0,2.0,1740.0,206.0,162.0,0.2,0.2,141298.0,107080.0,9.02,20.64,42.89,61.72,1.2,4.81,6.01,22.85,124.45,135.0,84.0,16.0,0.0
8.0,4.0,3912.0,275.0,216.0,3.2,2.6,156009.0,225504.0,1.4,1.4,1.4,0.0,0.8,46.6,53.0,342.4,364.4,2.6,371.0,1005256.0,77.0
19.0,5.0,3533.0,200.0,170.0,0.8,0.8,48462.0,62104.0,0.0,0.0,0.0,0.0,0.0,3.99,7.19,59.08,90.22,1.8,387.0,1065178.0,90.0
13.0,7.0,1521.0,198.0,189.0,2.99,3.79,192593.0,211442.0,15.77,63.67,127.35,235.73,2.0,18.56,27.54,126.95,354.89,4.4,138.0,1048398.0,79.0
8.0,1.0,7167.0,520.0,381.0,3.79,2.59,141684.0,51961.0,0.6,0.6,0.6,0.0,0.2,0.0,0.0,183.23,302.59,1.6,165.0,1063446.0,77.0
2.0,0.0,878.0,256.0,124.0,2.2,2.2,360331.0,385317.0,7.6,37.2,166.8,363.0,0.2,32.6,58.8,218.4,213.6,2.4,135.0,1803171.0,77.0
13.0,9.0,1555.0,165.0,96.0,0.6,0.6,90145.0,58107.0,1.4,4.19,4.39,0.6,1.0,2.4,9.38,36.33,88.82,1.5,207.0,967243.0,93.0
34.0,50.0,2256.0,214.0,159.0,0.6,0.6,94024.0,21088.0,0.2,0.2,0.2,0.0,0.2,2.0,2.6,46.6,82.2,1.0,165.0,1053560.0,91.0
22.0,29.0,792.0,71.0,40.0,0.2,0.2,11629.0,55572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,16.8,1.4,6796.0,1853318.0,96.0
65.0,83.0,2194.0,220.0,133.0,0.4,0.4,246472.0,80797.0,0.0,0.0,0.0,0.0,0.0,31.94,53.69,42.91,119.96,1.0,1310.0,1086976.0,82.0
4.0,3.0,4859.0,172.0,174.0,0.2,0.2,164186.0,176914.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,13.2,74.4,5.4,866.0,1320174.0,94.0
3.0,1.0,670.0,94.0,44.0,1.8,1.8,457127.0,136277.0,0.0,0.0,0.0,0.0,0.0,2.59,4.19,176.05,156.29,1.6,5286.0,1835205.0,89.0
7.0,2.0,3426.0,121.0,103.0,0.6,0.6,100253.0,53470.0,2.2,8.8,44.6,102.2,0.4,19.4,25.4,56.0,116.2,2.6,159.0,1519462.0,90.0
1.0,0.0,1011.0,56.0,56.0,0.6,1.0,15493.0,18387.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,49.6,139.0,2.8,739.0,1089934.0,93.0
199.0,229.0,543.0,78.0,58.0,0.4,0.8,1704.0,17048.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,39.6,77.6,1.2,712.0,1033613.0,95.0
10.0,3.0,1642.0,203.0,187.0,2.6,1.2,166460.0,145197.0,2.0,2.2,2.2,0.0,1.0,12.0,12.0,153.6,238.2,3.2,218.0,1522285.0,87.0
5.0,0.0,3044.0,215.0,113.0,1.4,1.6,140810.0,50903.0,0.6,0.6,0.6,0.0,0.0,5.41,10.62,71.34,110.62,2.8,294.0,1069146.0,91.0
2.0,1.0,2552.0,179.0,122.0,0.6,2.0,55959.0,40816.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,48.0,56.8,2.2,432.0,1532312.0,91.0
14.0,3.0,512.0,28.0,27.0,1.4,1.6,82639.0,11864.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,124.8,131.4,1.0,7240.0,1847587.0,95.0
10.0,1.0,1668.0,135.0,109.0,7.82,21.24,62480.0,37958.0,0.0,0.0,0.0,0.0,0.8,10.42,10.62,293.79,505.81,2.3,514.0,1084282.0,77.0
72.0,47.0,3260.0,327.0,161.0,9.6,8.6,182659.0,86331.0,12.4,40.2,81.2,212.2,2.8,8.6,24.0,437.6,792.6,1.0,153.0,1062189.0,70.0
28.0,44.0,1901.0,49.0,46.0,0.2,0.2,1549.0,7356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,21.0,2.2,978.0,1761437.0,85.0
12.0,2.0,4312.0,266.0,131.0,0.8,0.8,367000.0,37658.0,4.6,31.0,201.4,337.8,0.4,20.2,24.8,103.2,321.8,1.0,127.0,1075939.0,82.0
64.0,83.0,3102.0,772.0,166.0,2.0,2.4,248949.0,94071.0,0.0,0.0,0.0,0.0,0.2,21.0,37.8,147.4,291.8,1.0,1155.0,1043166.0,82.0
3.0,2.0,2604.0,478.0,337.0,1.2,0.4,1288734.0,224743.0,0.0,0.0,0.0,0.0,0.4,2.81,2.81,60.12,92.18,3.0,2480.0,1094020.0,86.0
25.0,8.0,4319.0,506.0,448.0,7.2,2.0,210976.0,25256.0,2.8,2.8,2.8,0.0,0.0,4.4,4.4,346.0,540.6,2.4,293.0,967184.0,75.0
3.0,1.0,2620.0,167.0,144.0,0.6,0.6,5175.0,57628.0,0.0,0.0,0.0,0.0,0.0,3.4,3.4,31.0,51.2,2.2,1767.0,1649326.0,97.0
1.0,0.0,3894.0,274.0,146.0,0.2,0.2,260849.0,109891.0,10.2,48.6,72.0,167.6,0.0,26.6,46.4,25.0,91.0,3.0,148.0,1029790.0,84.0
32.0,42.0,1606.0,177.0,145.0,0.8,0.8,536740.0,256548.0,34.87,66.53,91.38,131.06,3.21,22.65,39.08,88.78,184.57,1.6,159.0,1075711.0,81.0
4.0,3.0,2142.0,321.0,196.0,1.4,1.4,668115.0,48198.0,5.0,16.4,20.4,42.2,1.6,3.6,4.4,98.8,171.6,1.5,346.0,1128446.0,84.0
1.0,0.0,1817.0,128.0,103.0,0.4,1.8,26502.0,27641.0,1.8,2.4,2.4,0.0,0.0,7.2,8.2,19.4,55.8,1.0,201.0,1028013.0,94.0
8.0,2.0,3959.0,536.0,131.0,1.2,1.6,212552.0,153528.0,0.0,0.0,0.0,0.0,0.0,5.8,6.8,136.2,121.2,4.4,3054.0,1532029.0,86.0
8.0,2.0,3750.0,270.0,145.0,1.4,4.4,181322.0,61188.0,0.0,0.0,0.0,0.0,0.0,8.2,11.0,80.2,137.8,4.2,3889.0,1334074.0,87.0
35.0,17.0,3406.0,251.0,176.0,1.2,1.6,300935.0,29767.0,0.2,0.2,0.2,0.0,1.0,6.6,7.6,107.6,153.8,1.0,517.0,1014586.0,90.0
14.0,12.0,1028.0,362.0,128.0,0.2,0.2,597656.0,620164.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,24.95,53.29,821.0,94.0,5.0,0.0
12.0,2.0,1511.0,99.0,146.0,0.8,0.8,122876.0,412045.0,4.0,25.2,54.2,93.4,0.8,33.6,50.0,63.2,111.4,2.8,134.0,1379763.0,88.0
9.0,0.0,2340.0,286.0,213.0,8.42,5.61,224186.0,11989.0,0.0,0.0,0.0,0.0,0.0,3.41,3.41,394.59,665.93,2.0,1439.0,1780125.0,79.0
11.0,7.0,1589.0,162.0,119.0,0.8,1.0,307837.0,255022.0,6.59,27.15,74.45,120.16,0.0,19.56,30.34,62.08,149.1,134.0,83.0,17.0,0.0
25.0,1.0,5077.0,284.0,227.0,5.8,16.4,157608.0,68914.0,4.2,5.6,4.6,0.0,0.6,20.6,24.4,197.6,380.4,4.0,273.0,1102235.0,74.0
3.0,3.0,2431.0,143.0,152.0,0.6,2.0,95208.0,71983.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,35.8,66.2,2.6,1436.0,1725152.0,93.0
252.0,270.0,3919.0,612.0,553.0,5.2,1.8,302760.0,180215.0,0.0,0.0,0.0,0.0,6.2,1.2,1.2,262.8,420.8,1.5,461.0,965438.0,76.0
122.0,53.0,3858.0,253.0,267.0,0.2,0.2,92027.0,172470.0,3.0,23.2,23.4,5.0,0.0,0.6,0.6,20.2,27.2,3.0,399.0,1066162.0,90.0
17.0,23.0,225.0,13.0,13.0,0.4,1.6,17132.0,12514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,23.8,1.2,4179.0,1821682.0,94.0
95.0,111.0,1137.0,136.0,93.0,1.0,0.8,70872.0,33897.0,0.0,0.0,0.0,0.0,0.0,8.2,8.2,62.2,111.6,2.0,859.0,998858.0,92.0
45.0,57.0,1655.0,146.0,72.0,0.6,0.8,175563.0,38792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.8,72.4,3.2,2186.0,1550549.0,92.0
1.0,0.0,2948.0,178.0,106.0,0.4,0.4,21262.0,17499.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,37.2,35.6,1.0,2993.0,1012963.0,92.0
1.0,0.0,3704.0,199.0,96.0,0.2,0.2,194193.0,189146.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,15.6,18.2,3.4,3355.0,1346128.0,95.0
10.0,8.0,3514.0,176.0,111.0,1.8,3.8,375121.0,94898.0,0.0,0.0,0.0,0.0,0.0,1.8,2.0,101.0,229.4,5.6,2094.0,1640810.0,87.0
12.0,1.0,4309.0,764.0,686.0,5.19,2.2,478330.0,364735.0,3.19,6.19,10.38,11.98,0.8,5.39,11.98,271.86,418.16,3.0,181.0,1003125.0,77.0
7.0,2.0,6741.0,458.0,380.0,2.0,2.2,129326.0,509497.0,17.37,57.29,93.21,179.84,0.8,68.06,79.84,147.11,342.32,1.0,267.0,986973.0,70.0
55.0,17.0,3192.0,316.0,148.0,10.0,8.4,516472.0,77134.0,6.0,11.2,17.4,25.6,10.0,40.6,46.2,424.8,814.6,4.4,202.0,1039774.0,71.0
18.0,4.0,3962.0,614.0,560.0,0.4,0.8,699997.0,400422.0,3.0,15.0,36.6,87.0,1.6,12.6,27.4,37.8,78.4,3.2,144.0,1396888.0,87.0
4.0,3.0,4246.0,493.0,167.0,0.4,0.4,1654907.0,138898.0,0.0,0.0,0.0,0.0,0.6,12.8,22.4,37.6,85.2,1.0,422.0,984907.0,81.0
9.0,0.0,3034.0,446.0,397.0,8.2,2.2,210022.0,18396.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,385.4,557.6,1.4,1532.0,1747277.0,80.0
43.0,2.0,5035.0,290.0,141.0,0.4,0.4,498675.0,96693.0,31.0,92.8,176.4,361.0,2.0,72.2,121.0,98.2,258.2,4.3,124.0,1007525.0,73.0
3.0,1.0,4361.0,266.0,219.0,1.0,1.2,106745.0,199509.0,12.8,31.6,61.6,128.2,1.0,10.8,19.4,94.8,190.2,1.8,238.0,1001872.0,81.0
16.0,3.0,5681.0,371.0,174.0,2.59,2.4,106232.0,22285.0,0.2,0.2,0.2,0.0,0.4,1.2,1.2,122.16,219.56,2.0,774.0,1075843.0,84.0
9.0,5.0,1978.0,291.0,228.0,4.0,1.2,239288.0,65637.0,0.0,0.0,0.0,0.0,0.2,3.2,4.8,201.6,323.8,2.0,885.0,1008509.0,85.0
23.0,13.0,2531.0,199.0,131.0,6.8,16.4,140011.0,77853.0,0.0,0.0,0.0,0.0,0.2,22.8,35.6,257.0,432.6,2.0,1284.0,1105122.0,67.0
10.0,4.0,4151.0,483.0,196.0,0.8,2.2,669530.0,439084.0,0.0,0.0,0.0,0.0,0.0,40.32,52.3,66.67,181.04,3.6,860.0,1031340.0,78.0
9.0,7.0,1755.0,190.0,169.0,0.8,0.4,16544.0,26314.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,54.6,86.0,1.8,447.0,1131064.0,91.0
76.0,70.0,4243.0,291.0,210.0,2.0,0.6,233251.0,135677.0,1.8,8.0,15.0,26.6,0.0,8.8,20.4,100.0,176.6,4.2,154.0,1326290.0,90.0
2.0,1.0,3080.0,510.0,262.0,0.4,0.4,874754.0,387849.0,0.6,0.8,0.8,0.0,0.4,3.2,5.0,41.4,74.2,2.4,374.0,1020645.0,82.0
64.0,5.0,2696.0,317.0,365.0,6.81,4.01,226884.0,117404.0,9.02,28.66,93.79,206.41,1.2,57.11,96.59,335.87,606.01,1.8,141.0,1043352.0,72.0
61.0,85.0,1943.0,234.0,125.0,0.4,0.6,337577.0,288667.0,4.2,5.8,5.8,0.0,0.0,1.0,1.4,45.6,65.4,257.0,86.0,14.0,0.0
10.0,7.0,3275.0,208.0,186.0,0.2,0.2,269437.0,167708.0,6.2,9.8,8.6,0.0,15.4,5.6,8.0,142.2,75.0,1.0,280.0,1129741.0,87.0
5.0,0.0,1739.0,225.0,194.0,4.2,1.4,137766.0,8145.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,211.8,308.0,1.2,7278.0,1875016.0,89.0
2.0,0.0,432.0,43.0,19.0,2.0,2.0,92598.0,57906.0,0.0,0.0,0.0,0.0,0.0,2.0,3.6,197.2,164.0,1.2,7854.0,1867176.0,87.0
77.0,101.0,2680.0,373.0,289.0,3.19,2.99,276666.0,110753.0,12.57,40.32,112.38,222.36,0.0,8.38,14.97,182.24,380.24,109.0,77.0,23.0,0.0
22.0,12.0,2000.0,304.0,70.0,3.4,3.4,198968.0,16062.0,1.4,1.6,1.6,0.0,1.2,1.6,2.4,226.0,327.0,2.2,359.0,1744197.0,80.0
54.0,66.0,2449.0,84.0,67.0,6.0,18.0,54266.0,34429.0,10.4,35.6,137.2,263.2,0.6,67.2,130.4,249.8,545.0,1.0,114.0,1061226.0,71.0
4.0,2.0,3984.0,359.0,149.0,0.6,0.4,84511.0,26097.0,2.8,3.0,3.0,0.0,2.2,16.4,18.4,161.8,95.0,1.3,264.0,1102635.0,85.0
13.0,11.0,709.0,126.0,58.0,0.2,0.2,356875.0,135170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2,18.2,3.8,1392.0,1756062.0,95.0
1.0,0.0,584.0,71.0,43.0,0.2,0.2,85722.0,6320.0,4.4,4.4,5.6,1.8,1.6,0.0,0.0,17.4,18.0,1.2,144.0,1749736.0,96.0
1.0,0.0,2634.0,255.0,127.0,1.0,3.6,174672.0,33215.0,0.2,0.2,0.2,0.0,0.0,0.4,0.4,121.6,141.0,1.4,415.0,1093984.0,86.0
16.0,0.0,4432.0,674.0,301.0,4.4,4.2,395442.0,82388.0,1.0,5.2,59.4,100.8,0.8,45.2,61.4,303.8,512.8,1.5,220.0,1103578.0,69.0
2.0,0.0,1510.0,178.0,138.0,0.4,0.6,17912.0,30669.0,2.4,4.4,4.4,0.0,0.2,1.2,2.0,33.2,66.6,2.7,203.0,1003520.0,95.0
17.0,25.0,1405.0,83.0,142.0,0.6,0.6,12122.0,157021.0,1.8,1.8,2.4,2.2,0.0,1.2,1.2,35.47,48.5,1.2,144.0,1746180.0,94.0
108.0,86.0,2048.0,167.0,187.0,0.6,0.6,113516.0,176344.0,2.6,8.2,7.8,0.0,0.6,8.0,19.6,53.8,87.2,4.4,400.0,1604200.0,89.0
47.0,36.0,1401.0,140.0,112.0,1.79,3.17,113759.0,41443.0,2.98,11.31,16.07,17.86,2.18,10.71,10.71,160.52,279.96,2.0,269.0,982138.0,90.0
1.0,0.0,3615.0,397.0,197.0,0.2,0.2,328830.0,225257.0,0.0,0.0,0.0,0.0,0.4,16.17,27.94,133.53,168.46,3.0,593.0,1006561.0,85.0
8.0,4.0,1885.0,145.0,78.0,1.0,1.0,170236.0,31127.0,14.8,46.4,73.4,141.6,1.6,18.6,21.8,81.6,197.8,2.7,110.0,1021736.0,89.0
2.0,0.0,2277.0,207.0,92.0,1.2,1.6,84870.0,52712.0,9.2,13.6,13.6,0.0,6.4,4.2,4.4,71.6,199.8,2.0,280.0,1056816.0,90.0
5.0,4.0,2857.0,282.0,159.0,0.4,0.6,238603.0,64868.0,0.0,0.0,0.0,0.0,0.2,13.0,13.8,36.6,143.6,1.0,427.0,1108354.0,87.0
23.0,34.0,1857.0,103.0,88.0,0.2,0.2,3525.0,44989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,17.0,2.4,3387.0,1657034.0,97.0
9.0,3.0,1611.0,279.0,141.0,1.2,2.0,33847.0,22830.0,3.4,4.0,11.4,21.8,1.6,19.4,20.0,65.2,227.8,1.5,238.0,977387.0,89.0
11.0,4.0,3632.0,313.0,124.0,7.4,18.2,233748.0,21962.0,0.0,0.0,0.0,0.0,0.0,10.6,14.4,286.0,518.6,5.4,428.0,1094683.0,72.0
2.0,0.0,7713.0,385.0,241.0,0.4,0.4,104459.0,31817.0,0.0,0.0,0.0,0.0,0.8,7.4,11.0,30.0,62.4,1.0,981.0,1077842.0,83.0
5.0,4.0,4431.0,375.0,255.0,2.0,6.2,131291.0,39274.0,5.4,17.4,34.8,42.8,1.4,7.8,13.0,124.4,195.6,1.0,187.0,1099499.0,82.0
87.0,84.0,5484.0,390.0,332.0,4.4,11.4,245476.0,153510.0,0.0,0.0,0.0,0.0,0.0,27.0,28.8,347.0,475.0,5.8,2591.0,1559867.0,66.0
58.0,84.0,2633.0,150.0,135.0,1.0,1.0,50178.0,113357.0,0.0,0.0,0.0,0.0,0.0,11.4,13.6,71.6,108.0,1.5,668.0,1055989.0,87.0
5.0,1.0,5492.0,267.0,175.0,1.0,1.39,249419.0,36634.0,0.0,0.0,0.0,0.0,0.6,5.38,6.37,85.46,135.66,1.0,548.0,1017288.0,81.0
9.0,2.0,3513.0,495.0,410.0,2.81,1.0,335095.0,553721.0,20.24,26.85,32.26,14.63,15.63,14.63,15.83,135.87,293.39,2.4,174.0,1027723.0,75.0
25.0,31.0,2300.0,104.0,105.0,0.2,0.2,15051.0,30009.0,3.8,6.6,5.6,2.4,3.0,0.4,0.4,20.4,16.8,2.2,152.0,1710746.0,94.0
2.0,1.0,1770.0,223.0,661.0,0.4,0.4,28321.0,79451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,53.8,2.2,3011.0,1743214.0,89.0
39.0,22.0,5077.0,118.0,131.0,4.0,10.2,52311.0,59359.0,9.6,14.0,35.2,67.6,7.8,0.4,0.6,312.0,410.4,3.2,249.0,1643522.0,74.0
4.0,0.0,1479.0,219.0,194.0,4.0,1.2,106304.0,8465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.8,283.6,1.0,7349.0,1864163.0,88.0
36.0,38.0,703.0,109.0,49.0,0.8,2.8,84777.0,60687.0,2.6,6.6,6.6,0.0,1.2,0.8,0.8,39.2,75.2,2.0,195.0,1712285.0,95.0
2.0,2.0,891.0,95.0,80.0,0.6,2.2,260246.0,123445.0,21.44,37.27,53.31,107.21,15.23,17.84,30.46,35.07,100.4,1.0,159.0,1032980.0,90.0
